timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Connect
1545054754657,410,Post revisão de seleção,200,OK,Thread Group 1-52,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,97,UTF-8,1,0,0
1545054754814,343,POST dados básicos da matrícula,200,OK,Thread Group 1-53,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,202,UTF-8,1,0,0
1545054754807,397,Post seleção de disciplinas,200,OK,Thread Group 1-32,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,125,UTF-8,1,0,0
1545054754705,576,Post seleção de disciplinas,200,OK,Thread Group 1-36,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,126,UTF-8,1,0,0
1545054754822,629,Post seleção de disciplinas,200,OK,Thread Group 1-84,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,140,UTF-8,1,0,0
1545054738098,17428,Tentativa de Login,200,OK,Thread Group 1-75,text,true,,69,69,https://homologacao.ufms.br/siscad/academico,12919,UTF-8,1,0,0
1545054738112,17415,Tentativa de Login,200,OK,Thread Group 1-63,text,true,,69,69,https://homologacao.ufms.br/siscad/academico,12028,UTF-8,1,0,0
1545054754824,745,POST dados básicos da matrícula,200,OK,Thread Group 1-17,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,186,UTF-8,1,0,0
1545054754832,738,POST dados básicos da matrícula,200,OK,Thread Group 1-27,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,192,UTF-8,1,0,0
1545054754806,766,POST dados básicos da matrícula,200,OK,Thread Group 1-18,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,144,UTF-8,1,0,0
1545054754882,723,Post seleção de disciplinas,200,OK,Thread Group 1-76,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,186,UTF-8,1,0,0
1545054754856,765,Post revisão de seleção,200,OK,Thread Group 1-30,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,244,UTF-8,1,0,0
1545054755068,578,Logout,200,OK,Thread Group 1-52,text,true,,69,69,https://homologacao.ufms.br/siscad/,193,UTF-8,1,0,0
1545054737649,18008,Tentativa de Login,200,OK,Thread Group 1-38,text,true,,68,68,https://homologacao.ufms.br/siscad/academico,12831,UTF-8,1,0,0
1545054754758,900,Logout,200,OK,Thread Group 1-15,text,true,,68,68,https://homologacao.ufms.br/siscad/,253,UTF-8,1,0,0
1545054755012,650,Logout,200,OK,Thread Group 1-97,text,true,,67,67,https://homologacao.ufms.br/siscad/,231,UTF-8,1,0,0
1545054755205,502,Post revisão de seleção,200,OK,Thread Group 1-32,text,true,,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,260,UTF-8,1,0,0
1545054755452,313,Post revisão de seleção,200,OK,Thread Group 1-84,text,true,,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,146,UTF-8,1,0,0
1545054754935,855,GET dados básicos da matrícula,200,OK,Thread Group 1-44,text,false,Não conseguiu acessar tela de matrícula,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,131,UTF-8,1,1,0
1545054754881,912,POST dados básicos da matrícula,200,OK,Thread Group 1-82,text,true,,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,232,UTF-8,1,0,0
1545054754951,842,GET dados básicos da matrícula,200,OK,Thread Group 1-88,text,false,Não conseguiu acessar tela de matrícula,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,171,UTF-8,1,1,0
1545054755281,565,Post revisão de seleção,200,OK,Thread Group 1-36,text,true,,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,183,UTF-8,1,0,0
1545054737613,18234,Tentativa de Login,200,OK,Thread Group 1-35,text,true,,66,66,https://homologacao.ufms.br/siscad/academico,12626,UTF-8,1,0,0
1545054755605,247,Post revisão de seleção,200,OK,Thread Group 1-76,text,true,,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,108,UTF-8,1,0,0
1545054755569,500,Post seleção de disciplinas,200,OK,Thread Group 1-17,text,true,,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,132,UTF-8,1,0,0
1545054755572,507,Post seleção de disciplinas,200,OK,Thread Group 1-18,text,true,,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,136,UTF-8,1,0,0
1545054755571,543,Post seleção de disciplinas,200,OK,Thread Group 1-27,text,true,,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,163,UTF-8,1,0,0
1545054755657,457,GET dados básicos da matrícula,200,OK,Thread Group 1-38,text,false,Não conseguiu acessar tela de matrícula,66,66,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,120,UTF-8,1,1,0
1545054754220,1911,Logout,200,OK,Thread Group 1-61,text,true,,66,66,https://homologacao.ufms.br/siscad/,666,UTF-8,1,0,0
1545054755622,526,Logout,200,OK,Thread Group 1-30,text,true,,65,65,https://homologacao.ufms.br/siscad/,117,UTF-8,1,0,0
1545054737965,18197,Tentativa de Login,200,OK,Thread Group 1-58,text,true,,64,64,https://homologacao.ufms.br/siscad/academico,12651,UTF-8,1,0,0
1545054737962,18202,Tentativa de Login,200,OK,Thread Group 1-31,text,true,,64,64,https://homologacao.ufms.br/siscad/academico,12250,UTF-8,1,0,0
1545054755539,635,GET dados básicos da matrícula,200,OK,Thread Group 1-63,text,false,Não conseguiu acessar tela de matrícula,64,64,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,173,UTF-8,1,1,0
1545054755847,354,Logout,200,OK,Thread Group 1-36,text,true,,64,64,https://homologacao.ufms.br/siscad/,131,UTF-8,1,0,0
1545054738103,18124,Tentativa de Login,200,OK,Thread Group 1-67,text,true,,63,63,https://homologacao.ufms.br/siscad/academico,12360,UTF-8,1,0,0
1545054755793,513,Post seleção de disciplinas,200,OK,Thread Group 1-82,text,true,,63,63,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,146,UTF-8,1,0,0
1545054755707,627,Logout,200,OK,Thread Group 1-32,text,true,,63,63,https://homologacao.ufms.br/siscad/,163,UTF-8,1,0,0
1545054755848,576,GET dados básicos da matrícula,200,OK,Thread Group 1-35,text,false,Não conseguiu acessar tela de matrícula,62,62,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,163,UTF-8,1,1,0
1545054755766,727,Logout,200,OK,Thread Group 1-84,text,true,,62,62,https://homologacao.ufms.br/siscad/,133,UTF-8,1,0,0
1545054737869,18715,Tentativa de Login,200,OK,Thread Group 1-41,text,true,,61,61,https://homologacao.ufms.br/siscad/academico,13364,UTF-8,1,0,0
1545054755158,1429,Post seleção de disciplinas,200,OK,Thread Group 1-53,text,true,,61,61,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,310,UTF-8,1,0,0
1545054755790,827,POST dados básicos da matrícula,200,OK,Thread Group 1-44,text,true,,61,61,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,122,UTF-8,1,0,0
1545054755852,800,Logout,200,OK,Thread Group 1-76,text,true,,61,61,https://homologacao.ufms.br/siscad/,145,UTF-8,1,0,0
1545054756162,490,GET dados básicos da matrícula,200,OK,Thread Group 1-58,text,false,Não conseguiu acessar tela de matrícula,61,61,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,162,UTF-8,1,1,0
1545054736935,19736,Tentativa de Login,200,OK,Thread Group 1-68,text,true,,60,60,https://homologacao.ufms.br/siscad/academico,14292,UTF-8,1,0,0
1545054755793,925,POST dados básicos da matrícula,200,OK,Thread Group 1-88,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,157,UTF-8,1,0,0
1545054738116,18647,Tentativa de Login,200,OK,Thread Group 1-79,text,true,,60,60,https://homologacao.ufms.br/siscad/academico,12065,UTF-8,1,0,0
1545054756175,617,POST dados básicos da matrícula,200,OK,Thread Group 1-63,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,207,UTF-8,1,0,0
1545054756069,817,Post revisão de seleção,200,OK,Thread Group 1-17,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,216,UTF-8,1,0,0
1545054756080,850,Post revisão de seleção,200,OK,Thread Group 1-18,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,275,UTF-8,1,0,0
1545054755538,1445,GET dados básicos da matrícula,200,OK,Thread Group 1-75,text,false,Não conseguiu acessar tela de matrícula,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,793,UTF-8,1,1,292
1545054756114,880,Post revisão de seleção,200,OK,Thread Group 1-27,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,224,UTF-8,1,0,0
1545054756226,799,GET dados básicos da matrícula,200,OK,Thread Group 1-67,text,false,Não conseguiu acessar tela de matrícula,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,208,UTF-8,1,1,0
1545054756115,910,POST dados básicos da matrícula,200,OK,Thread Group 1-38,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,271,UTF-8,1,0,0
1545054756426,644,POST dados básicos da matrícula,200,OK,Thread Group 1-35,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,167,UTF-8,1,0,0
1545054756165,906,GET dados básicos da matrícula,200,OK,Thread Group 1-31,text,false,Não conseguiu acessar tela de matrícula,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,206,UTF-8,1,1,0
1545054736202,20943,Tentativa de Login,200,OK,Thread Group 1-49,text,true,,60,60,https://homologacao.ufms.br/siscad/academico,16657,UTF-8,1,0,0
1545054756307,900,Post revisão de seleção,200,OK,Thread Group 1-82,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,241,UTF-8,1,0,0
1545054756587,644,Post revisão de seleção,200,OK,Thread Group 1-53,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,297,UTF-8,1,0,0
1545054756584,740,GET dados básicos da matrícula,200,OK,Thread Group 1-41,text,false,Não conseguiu acessar tela de matrícula,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,242,UTF-8,1,1,0
1545054756617,795,Post seleção de disciplinas,200,OK,Thread Group 1-44,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,295,UTF-8,1,0,0
1545054756656,858,POST dados básicos da matrícula,200,OK,Thread Group 1-58,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,323,UTF-8,1,0,0
1545054756671,906,GET dados básicos da matrícula,200,OK,Thread Group 1-68,text,false,Não conseguiu acessar tela de matrícula,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,305,UTF-8,1,1,0
1545054756719,893,Post seleção de disciplinas,200,OK,Thread Group 1-88,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,320,UTF-8,1,0,0
1545054756793,894,Post seleção de disciplinas,200,OK,Thread Group 1-63,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,357,UTF-8,1,0,0
1545054757071,1604,Post seleção de disciplinas,200,OK,Thread Group 1-35,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,344,UTF-8,1,0,0
1545054757025,1654,POST dados básicos da matrícula,200,OK,Thread Group 1-67,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,351,UTF-8,1,0,0
1545054757026,1661,Post seleção de disciplinas,200,OK,Thread Group 1-38,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,415,UTF-8,1,0,0
1545054756763,1945,GET dados básicos da matrícula,200,OK,Thread Group 1-79,text,false,Não conseguiu acessar tela de matrícula,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,438,UTF-8,1,1,92
1545054756983,1808,POST dados básicos da matrícula,200,OK,Thread Group 1-75,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,330,UTF-8,1,0,0
1545054757515,1337,Post seleção de disciplinas,200,OK,Thread Group 1-58,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,265,UTF-8,1,0,0
1545054757146,1789,GET dados básicos da matrícula,200,OK,Thread Group 1-49,text,false,Não conseguiu acessar tela de matrícula,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,388,UTF-8,1,1,20
1545054757325,1647,POST dados básicos da matrícula,200,OK,Thread Group 1-41,text,true,,60,60,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,261,UTF-8,1,0,0
1545054756930,2044,Logout,200,OK,Thread Group 1-18,text,true,,60,60,https://homologacao.ufms.br/siscad/,244,UTF-8,1,0,0
1545054756887,2106,Logout,200,OK,Thread Group 1-17,text,true,,59,59,https://homologacao.ufms.br/siscad/,346,UTF-8,1,0,0
1545054757071,1935,POST dados básicos da matrícula,200,OK,Thread Group 1-31,text,true,,58,58,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,320,UTF-8,1,0,0
1545054757208,1803,Logout,200,OK,Thread Group 1-82,text,true,,58,58,https://homologacao.ufms.br/siscad/,310,UTF-8,1,0,0
1545054757577,1555,POST dados básicos da matrícula,200,OK,Thread Group 1-68,text,true,,57,57,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,278,UTF-8,1,0,0
1545054757412,1806,Post revisão de seleção,200,OK,Thread Group 1-44,text,true,,57,57,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,378,UTF-8,1,0,0
1545054756994,2234,Logout,200,OK,Thread Group 1-27,text,true,,57,57,https://homologacao.ufms.br/siscad/,376,UTF-8,1,0,0
1545054757613,1621,Post revisão de seleção,200,OK,Thread Group 1-88,text,true,,56,56,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,210,UTF-8,1,0,0
1545054757232,2016,Logout,200,OK,Thread Group 1-53,text,true,,56,56,https://homologacao.ufms.br/siscad/,287,UTF-8,1,0,0
1545054758853,552,Post revisão de seleção,200,OK,Thread Group 1-58,text,true,,55,55,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,262,UTF-8,1,0,0
1545054759146,274,Post seleção de disciplinas,200,OK,Thread Group 1-68,text,true,,55,55,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,108,UTF-8,1,0,0
1545054758791,671,Post seleção de disciplinas,200,OK,Thread Group 1-75,text,true,,55,55,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,173,UTF-8,1,0,0
1545054737394,22127,Tentativa de Login,200,OK,Thread Group 1-46,text,true,,55,55,https://homologacao.ufms.br/siscad/academico,15476,UTF-8,1,0,0
1545054758709,821,POST dados básicos da matrícula,200,OK,Thread Group 1-79,text,true,,55,55,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,154,UTF-8,1,0,0
1545054759007,528,Post seleção de disciplinas,200,OK,Thread Group 1-31,text,true,,55,55,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,177,UTF-8,1,0,0
1545054758972,598,Post seleção de disciplinas,200,OK,Thread Group 1-41,text,true,,55,55,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,226,UTF-8,1,0,0
1545054737968,21627,Tentativa de Login,200,OK,Thread Group 1-40,text,true,,55,55,https://homologacao.ufms.br/siscad/academico,14986,UTF-8,1,0,0
1545054757687,1911,Post revisão de seleção,200,OK,Thread Group 1-63,text,true,,55,55,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,872,UTF-8,1,0,0
1545054758688,923,Post revisão de seleção,200,OK,Thread Group 1-38,text,true,,55,55,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,166,UTF-8,1,0,0
1545054758676,944,Post revisão de seleção,200,OK,Thread Group 1-35,text,true,,55,55,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,132,UTF-8,1,0,0
1545054759236,389,Logout,200,OK,Thread Group 1-88,text,true,,55,55,https://homologacao.ufms.br/siscad/,124,UTF-8,1,0,0
1545054758936,964,POST dados básicos da matrícula,200,OK,Thread Group 1-49,text,true,,54,54,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,176,UTF-8,1,0,0
1545054759901,246,Post seleção de disciplinas,200,OK,Thread Group 1-49,text,true,,54,54,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,119,UTF-8,1,0,0
1545054759220,1011,Logout,200,OK,Thread Group 1-44,text,true,,54,54,https://homologacao.ufms.br/siscad/,199,UTF-8,1,0,0
1545054758680,1558,Post seleção de disciplinas,200,OK,Thread Group 1-67,text,true,,53,53,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,261,UTF-8,1,0,0
1545054759600,656,Logout,200,OK,Thread Group 1-63,text,true,,53,53,https://homologacao.ufms.br/siscad/,151,UTF-8,1,0,0
1545054759621,637,Logout,200,OK,Thread Group 1-35,text,true,,53,53,https://homologacao.ufms.br/siscad/,207,UTF-8,1,0,0
1545054759613,655,Logout,200,OK,Thread Group 1-38,text,true,,51,51,https://homologacao.ufms.br/siscad/,165,UTF-8,1,0,0
1545054759536,745,Post revisão de seleção,200,OK,Thread Group 1-31,text,true,,50,50,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,176,UTF-8,1,0,0
1545054759406,975,Logout,200,OK,Thread Group 1-58,text,true,,50,50,https://homologacao.ufms.br/siscad/,134,UTF-8,1,0,0
1545054760171,326,Post revisão de seleção,200,OK,Thread Group 1-49,text,true,,49,49,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,108,UTF-8,1,0,0
1545054759532,968,Post seleção de disciplinas,200,OK,Thread Group 1-79,text,true,,49,49,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,246,UTF-8,1,0,0
1545054760239,306,Post revisão de seleção,200,OK,Thread Group 1-67,text,true,,49,49,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,103,UTF-8,1,0,0
1545054759464,1105,Post revisão de seleção,200,OK,Thread Group 1-75,text,true,,49,49,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,131,UTF-8,1,0,0
1545054760281,318,Logout,200,OK,Thread Group 1-31,text,true,,49,49,https://homologacao.ufms.br/siscad/,162,UTF-8,1,0,0
1545054759522,1079,GET dados básicos da matrícula,200,OK,Thread Group 1-46,text,false,Não conseguiu acessar tela de matrícula,49,49,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,515,UTF-8,1,1,75
1545054759596,1006,GET dados básicos da matrícula,200,OK,Thread Group 1-40,text,false,Não conseguiu acessar tela de matrícula,48,48,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,624,UTF-8,1,1,135
1545054759420,1200,Post revisão de seleção,200,OK,Thread Group 1-68,text,true,,48,48,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,108,UTF-8,1,0,0
1545054760570,439,Logout,200,OK,Thread Group 1-75,text,true,,48,48,https://homologacao.ufms.br/siscad/,174,UTF-8,1,0,0
1545054760621,453,Logout,200,OK,Thread Group 1-68,text,true,,47,47,https://homologacao.ufms.br/siscad/,118,UTF-8,1,0,0
1545054760603,479,POST dados básicos da matrícula,200,OK,Thread Group 1-40,text,true,,46,46,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,128,UTF-8,1,0,0
1545054759570,1549,Post revisão de seleção,200,OK,Thread Group 1-41,text,true,,46,46,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,192,UTF-8,1,0,0
1545054760601,548,POST dados básicos da matrícula,200,OK,Thread Group 1-46,text,true,,46,46,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,340,UTF-8,1,0,0
1545054738079,23154,Tentativa de Login,200,OK,Thread Group 1-70,text,true,,46,46,https://homologacao.ufms.br/siscad/academico,14776,UTF-8,1,0,0
1545054761083,234,Post seleção de disciplinas,200,OK,Thread Group 1-40,text,true,,46,46,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,95,UTF-8,1,0,0
1545054761120,221,Logout,200,OK,Thread Group 1-41,text,true,,46,46,https://homologacao.ufms.br/siscad/,102,UTF-8,1,0,0
1545054761149,209,Post seleção de disciplinas,200,OK,Thread Group 1-46,text,true,,45,45,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,98,UTF-8,1,0,0
1545054738842,22534,Tentativa de Login,200,OK,Thread Group 1-74,text,true,,45,45,https://homologacao.ufms.br/siscad/academico,14067,UTF-8,1,0,0
1545054738115,23348,Tentativa de Login,200,OK,Thread Group 1-37,text,true,,45,45,https://homologacao.ufms.br/siscad/academico,17186,UTF-8,1,0,0
1545054760545,929,Logout,200,OK,Thread Group 1-67,text,true,,45,45,https://homologacao.ufms.br/siscad/,181,UTF-8,1,0,0
1545054760500,1000,Post revisão de seleção,200,OK,Thread Group 1-79,text,true,,44,44,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,135,UTF-8,1,0,0
1545054760497,1030,Logout,200,OK,Thread Group 1-49,text,true,,44,44,https://homologacao.ufms.br/siscad/,160,UTF-8,1,0,0
1545054738140,23390,Tentativa de Login,200,OK,Thread Group 1-45,text,true,,43,43,https://homologacao.ufms.br/siscad/academico,17143,UTF-8,1,0,0
1545054736769,24762,Tentativa de Login,200,OK,Thread Group 1-7,text,true,,43,43,https://homologacao.ufms.br/siscad/academico,18310,UTF-8,1,0,0
1545054761318,230,Post revisão de seleção,200,OK,Thread Group 1-40,text,true,,43,43,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,88,UTF-8,1,0,0
1545054736819,24827,Tentativa de Login,200,OK,Thread Group 1-81,text,true,,43,43,https://homologacao.ufms.br/siscad/academico,16402,UTF-8,1,0,0
1545054738124,23525,Tentativa de Login,200,OK,Thread Group 1-42,text,true,,43,43,https://homologacao.ufms.br/siscad/academico,15330,UTF-8,1,0,0
1545054761235,450,GET dados básicos da matrícula,200,OK,Thread Group 1-70,text,false,Não conseguiu acessar tela de matrícula,43,43,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,95,UTF-8,1,1,0
1545054738089,23666,Tentativa de Login,200,OK,Thread Group 1-71,text,true,,43,43,https://homologacao.ufms.br/siscad/academico,15160,UTF-8,1,0,0
1545054736934,24822,Tentativa de Login,200,OK,Thread Group 1-92,text,true,,43,43,https://homologacao.ufms.br/siscad/academico,16092,UTF-8,1,0,0
1545054738100,23656,Tentativa de Login,200,OK,Thread Group 1-78,text,true,,43,43,https://homologacao.ufms.br/siscad/academico,14829,UTF-8,1,0,0
1545054738087,23692,Tentativa de Login,200,OK,Thread Group 1-55,text,true,,43,43,https://homologacao.ufms.br/siscad/academico,17207,UTF-8,1,0,0
1545054736852,24937,Tentativa de Login,200,OK,Thread Group 1-19,text,true,,43,43,https://homologacao.ufms.br/siscad/academico,16247,UTF-8,1,0,0
1545054739087,22702,Tentativa de Login,200,OK,Thread Group 1-73,text,true,,43,43,https://homologacao.ufms.br/siscad/academico,14283,UTF-8,1,0,0
1545054761501,361,Logout,200,OK,Thread Group 1-79,text,true,,43,43,https://homologacao.ufms.br/siscad/,168,UTF-8,1,0,0
1545054736462,25408,Tentativa de Login,200,OK,Thread Group 1-85,text,true,,42,42,https://homologacao.ufms.br/siscad/academico,16845,UTF-8,1,0,0
1545054761359,623,Post revisão de seleção,200,OK,Thread Group 1-46,text,true,,42,42,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,107,UTF-8,1,0,0
1545054737803,24193,Tentativa de Login,200,OK,Thread Group 1-65,text,true,,42,42,https://homologacao.ufms.br/siscad/academico,16809,UTF-8,1,0,0
1545054737871,24195,Tentativa de Login,200,OK,Thread Group 1-39,text,true,,42,42,https://homologacao.ufms.br/siscad/academico,15600,UTF-8,1,0,0
1545054761686,428,POST dados básicos da matrícula,200,OK,Thread Group 1-70,text,true,,42,42,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,96,UTF-8,1,0,0
1545054738104,24028,Tentativa de Login,200,OK,Thread Group 1-66,text,true,,42,42,https://homologacao.ufms.br/siscad/academico,15395,UTF-8,1,0,0
1545054738081,24054,Tentativa de Login,200,OK,Thread Group 1-33,text,true,,42,42,https://homologacao.ufms.br/siscad/academico,14895,UTF-8,1,0,0
1545054738130,24005,Tentativa de Login,200,OK,Thread Group 1-24,text,true,,42,42,https://homologacao.ufms.br/siscad/academico,16327,UTF-8,1,0,0
1545054761983,276,Logout,200,OK,Thread Group 1-46,text,true,,42,42,https://homologacao.ufms.br/siscad/,121,UTF-8,1,0,0
1545054761549,742,Logout,200,OK,Thread Group 1-40,text,true,,41,41,https://homologacao.ufms.br/siscad/,169,UTF-8,1,0,0
1545054761647,646,GET dados básicos da matrícula,200,OK,Thread Group 1-81,text,false,Não conseguiu acessar tela de matrícula,41,41,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,108,UTF-8,1,1,0
1545054761377,941,GET dados básicos da matrícula,200,OK,Thread Group 1-74,text,false,Não conseguiu acessar tela de matrícula,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,300,UTF-8,1,1,113
1545054762115,223,Post seleção de disciplinas,200,OK,Thread Group 1-70,text,true,,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,92,UTF-8,1,0,0
1545054761790,555,GET dados básicos da matrícula,200,OK,Thread Group 1-19,text,false,Não conseguiu acessar tela de matrícula,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,101,UTF-8,1,1,0
1545054761757,590,GET dados básicos da matrícula,200,OK,Thread Group 1-78,text,false,Não conseguiu acessar tela de matrícula,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,121,UTF-8,1,1,0
1545054761756,602,GET dados básicos da matrícula,200,OK,Thread Group 1-71,text,false,Não conseguiu acessar tela de matrícula,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,156,UTF-8,1,1,0
1545054738069,24295,Tentativa de Login,200,OK,Thread Group 1-57,text,true,,40,40,https://homologacao.ufms.br/siscad/academico,14889,UTF-8,1,0,0
1545054761757,608,GET dados básicos da matrícula,200,OK,Thread Group 1-92,text,false,Não conseguiu acessar tela de matrícula,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,116,UTF-8,1,1,0
1545054738147,24220,Tentativa de Login,200,OK,Thread Group 1-28,text,true,,40,40,https://homologacao.ufms.br/siscad/academico,17294,UTF-8,1,0,0
1545054761649,744,GET dados básicos da matrícula,200,OK,Thread Group 1-42,text,false,Não conseguiu acessar tela de matrícula,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,143,UTF-8,1,1,0
1545054761997,428,GET dados básicos da matrícula,200,OK,Thread Group 1-65,text,false,Não conseguiu acessar tela de matrícula,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,99,UTF-8,1,1,0
1545054738110,24319,Tentativa de Login,200,OK,Thread Group 1-64,text,true,,40,40,https://homologacao.ufms.br/siscad/academico,16649,UTF-8,1,0,0
1545054738149,24281,Tentativa de Login,200,OK,Thread Group 1-99,text,true,,40,40,https://homologacao.ufms.br/siscad/academico,16600,UTF-8,1,0,0
1545054762067,365,GET dados básicos da matrícula,200,OK,Thread Group 1-39,text,false,Não conseguiu acessar tela de matrícula,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,84,UTF-8,1,1,0
1545054761532,904,GET dados básicos da matrícula,200,OK,Thread Group 1-45,text,false,Não conseguiu acessar tela de matrícula,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,471,UTF-8,1,1,230
1545054737868,24572,Tentativa de Login,200,OK,Thread Group 1-22,text,true,,40,40,https://homologacao.ufms.br/siscad/academico,17213,UTF-8,1,0,0
1545054761534,915,GET dados básicos da matrícula,200,OK,Thread Group 1-7,text,false,Não conseguiu acessar tela de matrícula,40,40,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,469,UTF-8,1,1,231
