timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1545054753018,418,GET dados básicos da matrícula,200,OK,Thread Group 1-52,false,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,112,0,0
1545054752797,661,Post seleção de disciplinas,200,OK,Thread Group 1-61,true,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,158,0,0
1545054736865,16652,Tentativa de Login,200,OK,Thread Group 1-76,true,70,70,https://homologacao.ufms.br/siscad/academico,13117,0,0
1545054736856,16670,Tentativa de Login,200,OK,Thread Group 1-84,true,70,70,https://homologacao.ufms.br/siscad/academico,13073,0,0
1545054737966,15621,Tentativa de Login,200,OK,Thread Group 1-36,true,70,70,https://homologacao.ufms.br/siscad/academico,12034,0,0
1545054737655,16013,Tentativa de Login,200,OK,Thread Group 1-32,true,70,70,https://homologacao.ufms.br/siscad/academico,12192,0,0
1545054736827,16976,Tentativa de Login,200,OK,Thread Group 1-82,true,70,70,https://homologacao.ufms.br/siscad/academico,13157,0,0
1545054753180,833,POST dados básicos da matrícula,200,OK,Thread Group 1-15,true,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,195,0,0
1545054753283,785,GET dados básicos da matrícula,200,OK,Thread Group 1-30,false,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,298,0,0
1545054737648,16460,Tentativa de Login,200,OK,Thread Group 1-27,true,70,70,https://homologacao.ufms.br/siscad/academico,12213,0,0
1545054737640,16470,Tentativa de Login,200,OK,Thread Group 1-18,true,70,70,https://homologacao.ufms.br/siscad/academico,12638,0,0
1545054753527,607,GET dados básicos da matrícula,200,OK,Thread Group 1-84,false,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,311,0,0
1545054753226,913,Logout,200,OK,Thread Group 1-87,true,70,70,https://homologacao.ufms.br/siscad/,311,0,0
1545054753437,711,POST dados básicos da matrícula,200,OK,Thread Group 1-52,true,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,344,0,0
1545054753089,1074,POST dados básicos da matrícula,200,OK,Thread Group 1-97,true,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,258,0,0
1545054753459,758,Post revisão de seleção,200,OK,Thread Group 1-61,true,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,514,0,0
1545054753518,870,GET dados básicos da matrícula,200,OK,Thread Group 1-76,false,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,360,0,0
1545054753670,729,GET dados básicos da matrícula,200,OK,Thread Group 1-32,false,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,351,0,0
1545054753588,817,GET dados básicos da matrícula,200,OK,Thread Group 1-36,false,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,329,0,0
1545054736142,18295,Tentativa de Login,200,OK,Thread Group 1-53,true,69,69,https://homologacao.ufms.br/siscad/academico,13800,0,0
1545054754014,424,Post seleção de disciplinas,200,OK,Thread Group 1-15,true,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,211,0,0
1545054737755,16700,Tentativa de Login,200,OK,Thread Group 1-17,true,69,69,https://homologacao.ufms.br/siscad/academico,12438,0,0
1545054754069,536,POST dados básicos da matrícula,200,OK,Thread Group 1-30,true,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,253,0,0
1545054754162,444,Post seleção de disciplinas,200,OK,Thread Group 1-97,true,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,176,0,0
1545054754147,510,Post seleção de disciplinas,200,OK,Thread Group 1-52,true,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,233,0,0
1545054754404,301,POST dados básicos da matrícula,200,OK,Thread Group 1-36,true,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,142,0,0
1545054754439,318,Post revisão de seleção,200,OK,Thread Group 1-15,true,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,142,0,0
1545054754111,694,GET dados básicos da matrícula,200,OK,Thread Group 1-18,false,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,219,0,0
1545054754399,407,POST dados básicos da matrícula,200,OK,Thread Group 1-32,true,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,151,0,0
