timeStamp;elapsed;label;responseCode;responseMessage;threadName;success;failureMessage;bytes;grpThreads;allThreads;Latency;SampleCount;ErrorCount;Hostname;;;
1544780000000;4347;GET dados básicos da matrícula;200;OK;Thread Group 1-33;false;Não conseguiu acessar tela de matrícula;82418;200;200;1724;1;1;CPCG-150518;;;
1544780000000;2705;POST dados básicos da matrícula;200;OK;Thread Group 1-101;true;;82417;200;200;61;1;0;CPCG-150518;;;
1544780000000;1780;POST dados básicos da matrícula;200;OK;Thread Group 1-102;true;;82417;200;200;85;1;0;CPCG-150518;;;
1544780000000;244;Post seleção de disciplinas;200;OK;Thread Group 1-101;true;;82415;200;200;63;1;0;CPCG-150518;;;
1544780000000;281;POST dados básicos da matrícula;200;OK;Thread Group 1-33;true;;82416;200;200;63;1;0;CPCG-150518;;;
1544780000000;1883;Post revisão de seleção;200;OK;Thread Group 1-21;true;;82417;200;200;69;1;0;CPCG-150518;;;
1544780000000;189;Post seleção de disciplinas;200;OK;Thread Group 1-102;true;;82415;200;200;65;1;0;CPCG-150518;;;
1544780000000;1964;Post revisão de seleção;200;OK;Thread Group 1-40;true;;82417;200;200;71;1;0;CPCG-150518;;;
1544780000000;2000;Post revisão de seleção;200;OK;Thread Group 1-67;true;;82417;200;200;59;1;0;CPCG-150518;;;
1544780000000;52357;Tentativa de Login;200;OK;Thread Group 1-118;true;;703537;200;200;6529;1;0;CPCG-150518;;;
1544780000000;177;Post revisão de seleção;200;OK;Thread Group 1-102;true;;82414;200;200;63;1;0;CPCG-150518;;;
1544780000000;4180;Post revisão de seleção;200;OK;Thread Group 1-170;true;;82418;200;200;74;1;0;CPCG-150518;;;
1544780000000;6298;Post revisão de seleção;200;OK;Thread Group 1-157;true;;82418;200;200;100;1;0;CPCG-150518;;;
1544780000000;2091;GET dados básicos da matrícula;200;OK;Thread Group 1-22;false;Não conseguiu acessar tela de matrícula;82417;200;200;63;1;1;CPCG-150518;;;
1544780000000;2259;GET dados básicos da matrícula;200;OK;Thread Group 1-184;false;Não conseguiu acessar tela de matrícula;82416;200;200;75;1;1;CPCG-150518;;;
1544780000000;2089;Post revisão de seleção;200;OK;Thread Group 1-200;true;;82417;200;200;83;1;0;CPCG-150518;;;
1544780000000;12045;GET dados básicos da matrícula;200;OK;Thread Group 1-72;false;Não conseguiu acessar tela de matrícula;82418;200;200;92;1;1;CPCG-150518;;;
1544780000000;11382;Post seleção de disciplinas;200;OK;Thread Group 1-60;true;;82419;200;200;60;1;0;CPCG-150518;;;
1544780000000;9501;Post revisão de seleção;200;OK;Thread Group 1-108;true;;82418;200;200;61;1;0;CPCG-150518;;;
1544780000000;15976;POST dados básicos da matrícula;200;OK;Thread Group 1-65;true;;82420;200;200;161;1;0;CPCG-150518;;;
1544780000000;61420;Tentativa de Login;200;OK;Thread Group 1-11;false;Não conseguiu logar no sistema;81506;200;200;60753;1;1;CPCG-150518;;;
1544780000000;62380;Tentativa de Login;200;OK;Thread Group 1-134;true;;703542;200;200;1525;1;0;CPCG-150518;;;
1544780000000;16008;POST dados básicos da matrícula;200;OK;Thread Group 1-55;true;;82421;200;200;169;1;0;CPCG-150518;;;
1544780000000;9474;POST dados básicos da matrícula;200;OK;Thread Group 1-25;true;;82418;200;200;62;1;0;CPCG-150518;;;
1544780000000;9486;POST dados básicos da matrícula;200;OK;Thread Group 1-94;true;;82418;200;200;56;1;0;CPCG-150518;;;
1544780000000;9489;POST dados básicos da matrícula;200;OK;Thread Group 1-58;true;;82418;200;200;66;1;0;CPCG-150518;;;
1544780000000;379;Post seleção de disciplinas;200;OK;Thread Group 1-65;true;;82415;200;200;102;1;0;CPCG-150518;;;
1544780000000;364;GET dados básicos da matrícula;200;OK;Thread Group 1-11;false;Não conseguiu acessar tela de matrícula;82415;200;200;66;1;1;CPCG-150518;;;
1544780000000;383;Post revisão de seleção;200;OK;Thread Group 1-60;true;;82415;200;200;82;1;0;CPCG-150518;;;
1544780000000;312;Post seleção de disciplinas;200;OK;Thread Group 1-25;true;;82415;200;200;87;1;0;CPCG-150518;;;
1544780000000;302;Post seleção de disciplinas;200;OK;Thread Group 1-58;true;;82415;200;200;69;1;0;CPCG-150518;;;
1544780000000;305;Post seleção de disciplinas;200;OK;Thread Group 1-94;true;;82415;200;200;73;1;0;CPCG-150518;;;
1544780000000;345;Post seleção de disciplinas;200;OK;Thread Group 1-55;true;;82415;200;200;88;1;0;CPCG-150518;;;
1544780000000;11792;GET dados básicos da matrícula;200;OK;Thread Group 1-158;false;Não conseguiu acessar tela de matrícula;82419;200;200;67;1;1;CPCG-150518;;;
1544780000000;414;GET dados básicos da matrícula;200;OK;Thread Group 1-134;true;;16881;200;200;146;1;0;CPCG-150518;;;
1544780000000;11875;GET dados básicos da matrícula;200;OK;Thread Group 1-83;false;Não conseguiu acessar tela de matrícula;82419;200;200;63;1;1;CPCG-150518;;;
1544780000000;61453;Tentativa de Login;200;OK;Thread Group 1-113;false;Não conseguiu logar no sistema;81505;200;200;60388;1;1;CPCG-150518;;;
1544780000000;305;POST dados básicos da matrícula;200;OK;Thread Group 1-11;true;;82414;200;200;83;1;0;CPCG-150518;;;
1544780000000;301;Post revisão de seleção;200;OK;Thread Group 1-55;true;;82415;200;200;92;1;0;CPCG-150518;;;
1544780000000;310;Post revisão de seleção;200;OK;Thread Group 1-58;true;;82415;200;200;94;1;0;CPCG-150518;;;
1544780000000;334;Post revisão de seleção;200;OK;Thread Group 1-25;true;;82415;200;200;121;1;0;CPCG-150518;;;
1544780000000;318;Post revisão de seleção;200;OK;Thread Group 1-94;true;;82415;200;200;102;1;0;CPCG-150518;;;
1544780000000;324;Post revisão de seleção;200;OK;Thread Group 1-65;true;;82415;200;200;96;1;0;CPCG-150518;;;
1544780000000;344;POST dados básicos da matrícula;200;OK;Thread Group 1-158;true;;82415;200;200;91;1;0;CPCG-150518;;;
1544780000000;12065;GET dados básicos da matrícula;200;OK;Thread Group 1-171;false;Não conseguiu acessar tela de matrícula;82419;200;200;2095;1;1;CPCG-150518;;;
1544780000000;10032;GET dados básicos da matrícula;200;OK;Thread Group 1-198;false;Não conseguiu acessar tela de matrícula;82418;200;200;8771;1;1;CPCG-150518;;;
1544780000000;12086;Post revisão de seleção;200;OK;Thread Group 1-197;true;;82419;200;200;2039;1;0;CPCG-150518;;;
1544780000000;282;POST dados básicos da matrícula;200;OK;Thread Group 1-83;true;;82415;200;200;83;1;0;CPCG-150518;;;
1544780000000;12073;GET dados básicos da matrícula;200;OK;Thread Group 1-35;false;Não conseguiu acessar tela de matrícula;82419;200;200;2088;1;1;CPCG-150518;;;
1544780000000;276;GET dados básicos da matrícula;200;OK;Thread Group 1-113;false;Não conseguiu acessar tela de matrícula;82415;200;200;99;1;1;CPCG-150518;;;
1544780000000;10094;GET dados básicos da matrícula;200;OK;Thread Group 1-48;false;Não conseguiu acessar tela de matrícula;82418;200;200;65;1;1;CPCG-150518;;;
1544780000000;227;Post seleção de disciplinas;200;OK;Thread Group 1-11;true;;82415;200;200;75;1;0;CPCG-150518;;;
1544780000000;220;Post seleção de disciplinas;200;OK;Thread Group 1-158;true;;82415;200;200;64;1;0;CPCG-150518;;;
1544780000000;249;POST dados básicos da matrícula;200;OK;Thread Group 1-198;true;;82414;200;200;67;1;0;CPCG-150518;;;
1544780000000;257;Post seleção de disciplinas;200;OK;Thread Group 1-83;true;;82414;200;200;77;1;0;CPCG-150518;;;
1544780000000;274;POST dados básicos da matrícula;200;OK;Thread Group 1-35;true;;82415;200;200;84;1;0;CPCG-150518;;;
1544780000000;298;POST dados básicos da matrícula;200;OK;Thread Group 1-171;true;;82414;200;200;89;1;0;CPCG-150518;;;
1544780000000;231;POST dados básicos da matrícula;200;OK;Thread Group 1-48;true;;82415;200;200;78;1;0;CPCG-150518;;;
1544780000000;284;POST dados básicos da matrícula;200;OK;Thread Group 1-113;true;;82415;200;200;92;1;0;CPCG-150518;;;
1544780000000;272;Post revisão de seleção;200;OK;Thread Group 1-11;true;;82415;200;200;116;1;0;CPCG-150518;;;
1544780000000;277;Post revisão de seleção;200;OK;Thread Group 1-158;true;;82414;200;200;91;1;0;CPCG-150518;;;
1544780000000;247;Post seleção de disciplinas;200;OK;Thread Group 1-171;true;;82415;200;200;84;1;0;CPCG-150518;;;
1544780000000;249;Post seleção de disciplinas;200;OK;Thread Group 1-35;true;;82414;200;200;79;1;0;CPCG-150518;;;
1544780000000;297;Post seleção de disciplinas;200;OK;Thread Group 1-198;true;;82415;200;200;86;1;0;CPCG-150518;;;
1544780000000;279;Post revisão de seleção;200;OK;Thread Group 1-83;true;;82415;200;200;82;1;0;CPCG-150518;;;
1544780000000;241;Post seleção de disciplinas;200;OK;Thread Group 1-48;true;;82414;200;200;77;1;0;CPCG-150518;;;
1544780000000;247;Post seleção de disciplinas;200;OK;Thread Group 1-113;true;;82415;200;200;101;1;0;CPCG-150518;;;
1544780000000;969;POST dados básicos da matrícula;200;OK;Thread Group 1-134;true;;165773;200;200;118;1;0;CPCG-150518;;;
1544780000000;10666;GET dados básicos da matrícula;200;OK;Thread Group 1-68;false;Não conseguiu acessar tela de matrícula;82418;200;200;63;1;1;CPCG-150518;;;
1544780000000;10636;GET dados básicos da matrícula;200;OK;Thread Group 1-7;false;Não conseguiu acessar tela de matrícula;82417;200;200;8771;1;1;CPCG-150518;;;
1544780000000;185;Post revisão de seleção;200;OK;Thread Group 1-48;true;;82415;200;200;60;1;0;CPCG-150518;;;
1544780000000;62403;Tentativa de Login;200;OK;Thread Group 1-3;false;Não conseguiu logar no sistema;81505;200;200;60492;1;1;CPCG-150518;;;
1544780000000;62416;Tentativa de Login;200;OK;Thread Group 1-123;false;Não conseguiu logar no sistema;81505;200;200;60536;1;1;CPCG-150518;;;
1544780000000;62437;Tentativa de Login;200;OK;Thread Group 1-41;false;Não conseguiu logar no sistema;81505;200;200;60476;1;1;CPCG-150518;;;
1544780000000;62023;Tentativa de Login;200;OK;Thread Group 1-131;false;Não conseguiu logar no sistema;81505;200;200;60315;1;1;CPCG-150518;;;
1544780000000;62404;Tentativa de Login;200;OK;Thread Group 1-156;false;Não conseguiu logar no sistema;81505;200;200;60428;1;1;CPCG-150518;;;
1544780000000;63439;Tentativa de Login;200;OK;Thread Group 1-141;false;Não conseguiu logar no sistema;81506;200;200;62159;1;1;CPCG-150518;;;
1544780000000;63446;Tentativa de Login;200;OK;Thread Group 1-5;false;Não conseguiu logar no sistema;81506;200;200;62185;1;1;CPCG-150518;;;
1544780000000;1079;Post revisão de seleção;200;OK;Thread Group 1-35;true;;82416;200;200;82;1;0;CPCG-150518;;;
1544780000000;1125;Post revisão de seleção;200;OK;Thread Group 1-198;true;;82416;200;200;77;1;0;CPCG-150518;;;
1544780000000;63613;Tentativa de Login;200;OK;Thread Group 1-66;false;Não conseguiu logar no sistema;81506;200;200;62512;1;1;CPCG-150518;;;
1544780000000;1174;Post revisão de seleção;200;OK;Thread Group 1-113;true;;82417;200;200;78;1;0;CPCG-150518;;;
1544780000000;1214;Post revisão de seleção;200;OK;Thread Group 1-171;true;;82416;200;200;68;1;0;CPCG-150518;;;
1544780000000;63596;Tentativa de Login;200;OK;Thread Group 1-44;false;Não conseguiu logar no sistema;81506;200;200;62623;1;1;CPCG-150518;;;
1544780000000;1158;POST dados básicos da matrícula;200;OK;Thread Group 1-7;true;;82416;200;200;64;1;0;CPCG-150518;;;
1544780000000;346;GET dados básicos da matrícula;200;OK;Thread Group 1-141;false;Não conseguiu acessar tela de matrícula;82415;200;200;80;1;1;CPCG-150518;;;
1544780000000;1233;POST dados básicos da matrícula;200;OK;Thread Group 1-68;true;;82416;200;200;93;1;0;CPCG-150518;;;
1544780000000;63569;Tentativa de Login;200;OK;Thread Group 1-104;false;Não conseguiu logar no sistema;81506;200;200;60508;1;1;CPCG-150518;;;
1544780000000;11827;POST dados básicos da matrícula;200;OK;Thread Group 1-165;true;;82419;200;200;61;1;0;CPCG-150518;;;
1544780000000;353;GET dados básicos da matrícula;200;OK;Thread Group 1-5;false;Não conseguiu acessar tela de matrícula;82414;200;200;115;1;1;CPCG-150518;;;
1544780000000;65059;Tentativa de Login;200;OK;Thread Group 1-1;true;;703544;200;200;1530;1;0;CPCG-150518;;;
1544780000000;11255;GET dados básicos da matrícula;200;OK;Thread Group 1-118;true;;16884;200;200;121;1;0;CPCG-150518;;;
1544780000000;11972;Post revisão de seleção;200;OK;Thread Group 1-122;true;;82418;200;200;8758;1;0;CPCG-150518;;;
1544780000000;328;GET dados básicos da matrícula;200;OK;Thread Group 1-66;false;Não conseguiu acessar tela de matrícula;82414;200;200;97;1;1;CPCG-150518;;;
1544780000000;281;POST dados básicos da matrícula;200;OK;Thread Group 1-141;true;;82415;200;200;105;1;0;CPCG-150518;;;
1544780000000;283;Post seleção de disciplinas;200;OK;Thread Group 1-68;true;;82415;200;200;92;1;0;CPCG-150518;;;
1544780000000;335;Post seleção de disciplinas;200;OK;Thread Group 1-7;true;;82415;200;200;116;1;0;CPCG-150518;;;
1544780000000;272;POST dados básicos da matrícula;200;OK;Thread Group 1-5;true;;82415;200;200;87;1;0;CPCG-150518;;;
1544780000000;468;GET dados básicos da matrícula;200;OK;Thread Group 1-44;false;Não conseguiu acessar tela de matrícula;82415;200;200;86;1;1;CPCG-150518;;;
1544780000000;17581;GET dados básicos da matrícula;200;OK;Thread Group 1-19;false;Não conseguiu acessar tela de matrícula;82422;200;200;125;1;1;CPCG-150518;;;
1544780000000;338;GET dados básicos da matrícula;200;OK;Thread Group 1-104;false;Não conseguiu acessar tela de matrícula;82415;200;200;89;1;1;CPCG-150518;;;
1544780000000;365;Post seleção de disciplinas;200;OK;Thread Group 1-165;true;;82415;200;200;104;1;0;CPCG-150518;;;
1544780000000;254;POST dados básicos da matrícula;200;OK;Thread Group 1-66;true;;82415;200;200;85;1;0;CPCG-150518;;;
1544780000000;11962;Post seleção de disciplinas;200;OK;Thread Group 1-33;true;;82419;200;200;57;1;0;CPCG-150518;;;
1544780000000;12346;POST dados básicos da matrícula;200;OK;Thread Group 1-53;true;;82419;200;200;60;1;0;CPCG-150518;;;
1544780000000;235;Post revisão de seleção;200;OK;Thread Group 1-7;true;;82415;200;200;72;1;0;CPCG-150518;;;
1544780000000;271;Post revisão de seleção;200;OK;Thread Group 1-68;true;;82415;200;200;78;1;0;CPCG-150518;;;
1544780000000;64127;Tentativa de Login;200;OK;Thread Group 1-136;false;Não conseguiu logar no sistema;81506;200;200;60573;1;1;CPCG-150518;;;
1544780000000;238;Post seleção de disciplinas;200;OK;Thread Group 1-66;true;;82415;200;200;75;1;0;CPCG-150518;;;
1544780000000;268;Post revisão de seleção;200;OK;Thread Group 1-165;true;;82415;200;200;90;1;0;CPCG-150518;;;
1544780000000;289;POST dados básicos da matrícula;200;OK;Thread Group 1-104;true;;82415;200;200;81;1;0;CPCG-150518;;;
1544780000000;293;POST dados básicos da matrícula;200;OK;Thread Group 1-44;true;;82415;200;200;105;1;0;CPCG-150518;;;
1544780000000;495;Post revisão de seleção;200;OK;Thread Group 1-33;true;;82415;200;200;93;1;0;CPCG-150518;;;
1544780000000;593;POST dados básicos da matrícula;200;OK;Thread Group 1-19;true;;82415;200;200;99;1;0;CPCG-150518;;;
1544780000000;16165;Post revisão de seleção;200;OK;Thread Group 1-137;true;;82420;200;200;73;1;0;CPCG-150518;;;
1544780000000;14142;Post revisão de seleção;200;OK;Thread Group 1-52;true;;82420;200;200;78;1;0;CPCG-150518;;;
1544780000000;16169;Post seleção de disciplinas;200;OK;Thread Group 1-18;true;;82421;200;200;71;1;0;CPCG-150518;;;
1544780000000;1026;GET dados básicos da matrícula;200;OK;Thread Group 1-1;true;;16881;200;200;185;1;0;CPCG-150518;;;
1544780000000;14996;POST dados básicos da matrícula;200;OK;Thread Group 1-163;true;;82419;200;200;74;1;0;CPCG-150518;;;
1544780000000;496;GET dados básicos da matrícula;200;OK;Thread Group 1-136;false;Não conseguiu acessar tela de matrícula;82415;200;200;92;1;1;CPCG-150518;;;
1544780000000;14419;Post seleção de disciplinas;200;OK;Thread Group 1-61;true;;82420;200;200;85;1;0;CPCG-150518;;;
1544780000000;16246;GET dados básicos da matrícula;200;OK;Thread Group 1-128;false;Não conseguiu acessar tela de matrícula;82421;200;200;62;1;1;CPCG-150518;;;
1544780000000;66141;Tentativa de Login;200;OK;Thread Group 1-112;true;;703551;200;200;1586;1;0;CPCG-150518;;;
1544780000000;64963;Tentativa de Login;200;OK;Thread Group 1-47;false;Não conseguiu logar no sistema;81513;200;200;40019;1;1;CPCG-150518;;;
1544780000000;64380;Tentativa de Login;200;OK;Thread Group 1-109;false;Não conseguiu logar no sistema;81506;200;200;60404;1;1;CPCG-150518;;;
1544780000000;65092;Tentativa de Login;200;OK;Thread Group 1-153;false;Não conseguiu logar no sistema;81513;200;200;40064;1;1;CPCG-150518;;;
1544780000000;62977;Tentativa de Login;200;OK;Thread Group 1-191;false;Não conseguiu logar no sistema;81504;200;200;60989;1;1;CPCG-150518;;;
1544780000000;62932;Tentativa de Login;200;OK;Thread Group 1-37;false;Não conseguiu logar no sistema;81505;200;200;61006;1;1;CPCG-150518;;;
1544780000000;62603;Tentativa de Login;200;OK;Thread Group 1-96;false;Não conseguiu logar no sistema;81505;200;200;60711;1;1;CPCG-150518;;;
1544780000000;62607;Tentativa de Login;200;OK;Thread Group 1-29;false;Não conseguiu logar no sistema;81505;200;200;60653;1;1;CPCG-150518;;;
1544780000000;62548;Tentativa de Login;200;OK;Thread Group 1-115;false;Não conseguiu logar no sistema;81505;200;200;60684;1;1;CPCG-150518;;;
1544780000000;62524;Tentativa de Login;200;OK;Thread Group 1-62;false;Não conseguiu logar no sistema;81505;200;200;60611;1;1;CPCG-150518;;;
1544780000000;13494;Post revisão de seleção;200;OK;Thread Group 1-101;true;;82420;200;200;59;1;0;CPCG-150518;;;
1544780000000;1465;Post seleção de disciplinas;200;OK;Thread Group 1-53;true;;82416;200;200;92;1;0;CPCG-150518;;;
1544780000000;65562;Tentativa de Login;200;OK;Thread Group 1-125;false;Não conseguiu logar no sistema;81507;200;200;60564;1;1;CPCG-150518;;;
1544780000000;65575;Tentativa de Login;200;OK;Thread Group 1-150;false;Não conseguiu logar no sistema;81508;200;200;60558;1;1;CPCG-150518;;;
1544780000000;62205;Tentativa de Login;200;OK;Thread Group 1-143;false;Não conseguiu logar no sistema;81505;200;200;60453;1;1;CPCG-150518;;;
1544780000000;62269;Tentativa de Login;200;OK;Thread Group 1-149;false;Não conseguiu logar no sistema;81505;200;200;60519;1;1;CPCG-150518;;;
1544780000000;2076;POST dados básicos da matrícula;200;OK;Thread Group 1-118;true;;165774;200;200;142;1;0;CPCG-150518;;;
1544780000000;3438;Post seleção de disciplinas;200;OK;Thread Group 1-134;true;;165562;200;200;1618;1;0;CPCG-150518;;;
1544780000000;1109;POST dados básicos da matrícula;200;OK;Thread Group 1-136;true;;82416;200;200;90;1;0;CPCG-150518;;;
1544780000000;61805;Tentativa de Login;200;OK;Thread Group 1-43;false;Não conseguiu logar no sistema;81506;200;200;60508;1;1;CPCG-150518;;;
1544780000000;61807;Tentativa de Login;200;OK;Thread Group 1-167;false;Não conseguiu logar no sistema;81505;200;200;60554;1;1;CPCG-150518;;;
1544780000000;1304;Post seleção de disciplinas;200;OK;Thread Group 1-19;true;;82416;200;200;78;1;0;CPCG-150518;;;
1544780000000;1957;Post seleção de disciplinas;200;OK;Thread Group 1-5;true;;82417;200;200;93;1;0;CPCG-150518;;;
1544780000000;1983;Post seleção de disciplinas;200;OK;Thread Group 1-141;true;;82417;200;200;70;1;0;CPCG-150518;;;
1544780000000;63665;Tentativa de Login;200;OK;Thread Group 1-26;false;Não conseguiu logar no sistema;81505;200;200;62552;1;1;CPCG-150518;;;
1544780000000;1592;Post seleção de disciplinas;200;OK;Thread Group 1-104;true;;82417;200;200;269;1;0;CPCG-150518;;;
1544780000000;17315;POST dados básicos da matrícula;200;OK;Thread Group 1-38;true;;82422;200;200;72;1;0;CPCG-150518;;;
1544780000000;1601;Post seleção de disciplinas;200;OK;Thread Group 1-44;true;;82417;200;200;266;1;0;CPCG-150518;;;
1544780000000;63682;Tentativa de Login;200;OK;Thread Group 1-79;false;Não conseguiu logar no sistema;81506;200;200;62576;1;1;CPCG-150518;;;
1544780000000;1609;Post revisão de seleção;200;OK;Thread Group 1-66;true;;82417;200;200;267;1;0;CPCG-150518;;;
1544780000000;337;Post revisão de seleção;200;OK;Thread Group 1-53;true;;82416;200;200;113;1;0;CPCG-150518;;;
1544780000000;1125;GET dados básicos da matrícula;200;OK;Thread Group 1-112;true;;16882;200;200;123;1;0;CPCG-150518;;;
1544780000000;65993;Tentativa de Login;200;OK;Thread Group 1-6;false;Não conseguiu logar no sistema;81507;200;200;60613;1;1;CPCG-150518;;;
1544780000000;411;GET dados básicos da matrícula;200;OK;Thread Group 1-125;false;Não conseguiu acessar tela de matrícula;82415;200;200;138;1;1;CPCG-150518;;;
1544780000000;1418;Post seleção de disciplinas;200;OK;Thread Group 1-163;true;;82417;200;200;120;1;0;CPCG-150518;;;
1544780000000;417;GET dados básicos da matrícula;200;OK;Thread Group 1-150;false;Não conseguiu acessar tela de matrícula;82414;200;200;144;1;1;CPCG-150518;;;
1544780000000;15356;Post revisão de seleção;200;OK;Thread Group 1-126;true;;82421;200;200;66;1;0;CPCG-150518;;;
1544780000000;1323;Post revisão de seleção;200;OK;Thread Group 1-61;true;;82416;200;200;93;1;0;CPCG-150518;;;
1544780000000;1463;Post revisão de seleção;200;OK;Thread Group 1-18;true;;82417;200;200;107;1;0;CPCG-150518;;;
1544780000000;367;Post seleção de disciplinas;200;OK;Thread Group 1-136;true;;82416;200;200;80;1;0;CPCG-150518;;;
1544780000000;1394;POST dados básicos da matrícula;200;OK;Thread Group 1-128;true;;82415;200;200;90;1;0;CPCG-150518;;;
1544780000000;66135;Tentativa de Login;200;OK;Thread Group 1-2;false;Não conseguiu logar no sistema;81507;200;200;60654;1;1;CPCG-150518;;;
1544780000000;64000;Tentativa de Login;200;OK;Thread Group 1-174;false;Não conseguiu logar no sistema;81506;200;200;62729;1;1;CPCG-150518;;;
1544780000000;427;GET dados básicos da matrícula;200;OK;Thread Group 1-167;false;Não conseguiu acessar tela de matrícula;82414;200;200;148;1;1;CPCG-150518;;;
1544780000000;463;Post revisão de seleção;200;OK;Thread Group 1-19;true;;82415;200;200;145;1;0;CPCG-150518;;;
1544780000000;442;GET dados básicos da matrícula;200;OK;Thread Group 1-26;false;Não conseguiu acessar tela de matrícula;82414;200;200;122;1;1;CPCG-150518;;;
1544780000000;64115;Tentativa de Login;200;OK;Thread Group 1-110;false;Não conseguiu logar no sistema;81506;200;200;62729;1;1;CPCG-150518;;;
1544780000000;512;GET dados básicos da matrícula;200;OK;Thread Group 1-43;false;Não conseguiu acessar tela de matrícula;82415;200;200;177;1;1;CPCG-150518;;;
1544780000000;470;Post revisão de seleção;200;OK;Thread Group 1-44;true;;82415;200;200;156;1;0;CPCG-150518;;;
1544780000000;503;Post seleção de disciplinas;200;OK;Thread Group 1-38;true;;82415;200;200;162;1;0;CPCG-150518;;;
1544780000000;307;Post revisão de seleção;200;OK;Thread Group 1-163;true;;82414;200;200;99;1;0;CPCG-150518;;;
1544780000000;513;Post revisão de seleção;200;OK;Thread Group 1-104;true;;82415;200;200;195;1;0;CPCG-150518;;;
1544780000000;652;Post revisão de seleção;200;OK;Thread Group 1-134;true;;17420;200;200;398;1;0;CPCG-150518;;;
1544780000000;557;GET dados básicos da matrícula;200;OK;Thread Group 1-79;false;Não conseguiu acessar tela de matrícula;82415;200;200;157;1;1;CPCG-150518;;;
1544780000000;388;POST dados básicos da matrícula;200;OK;Thread Group 1-125;true;;82415;200;200;110;1;0;CPCG-150518;;;
1544780000000;417;GET dados básicos da matrícula;200;OK;Thread Group 1-6;false;Não conseguiu acessar tela de matrícula;82415;200;200;96;1;1;CPCG-150518;;;
1544780000000;365;Post revisão de seleção;200;OK;Thread Group 1-136;true;;82415;200;200;131;1;0;CPCG-150518;;;
1544780000000;457;POST dados básicos da matrícula;200;OK;Thread Group 1-150;true;;82415;200;200;138;1;0;CPCG-150518;;;
1544780000000;325;GET dados básicos da matrícula;200;OK;Thread Group 1-2;false;Não conseguiu acessar tela de matrícula;82415;200;200;79;1;1;CPCG-150518;;;
1544780000000;358;Post seleção de disciplinas;200;OK;Thread Group 1-128;true;;82415;200;200;129;1;0;CPCG-150518;;;
1544780000000;313;POST dados básicos da matrícula;200;OK;Thread Group 1-167;true;;82415;200;200;118;1;0;CPCG-150518;;;
1544780000000;67133;Tentativa de Login;500;Internal Server Error;Thread Group 1-155;false;Não conseguiu logar no sistema;2386;200;200;67133;1;1;CPCG-150518;;;
1544780000000;433;GET dados básicos da matrícula;200;OK;Thread Group 1-174;false;Não conseguiu acessar tela de matrícula;82415;200;200;130;1;1;CPCG-150518;;;
1544780000000;351;POST dados básicos da matrícula;200;OK;Thread Group 1-26;true;;82414;200;200;119;1;0;CPCG-150518;;;
1544780000000;342;GET dados básicos da matrícula;200;OK;Thread Group 1-110;false;Não conseguiu acessar tela de matrícula;82415;200;200;121;1;1;CPCG-150518;;;
1544780000000;302;Post revisão de seleção;200;OK;Thread Group 1-38;true;;82415;200;200;110;1;0;CPCG-150518;;;
1544780000000;257;POST dados básicos da matrícula;200;OK;Thread Group 1-6;true;;82415;200;200;91;1;0;CPCG-150518;;;
1544780000000;285;Post seleção de disciplinas;200;OK;Thread Group 1-125;true;;82416;200;200;103;1;0;CPCG-150518;;;
1544780000000;16099;GET dados básicos da matrícula;200;OK;Thread Group 1-160;false;Não conseguiu acessar tela de matrícula;82421;200;200;80;1;1;CPCG-150518;;;
1544780000000;13640;POST dados básicos da matrícula;200;OK;Thread Group 1-184;true;;82419;200;200;58;1;0;CPCG-150518;;;
1544780000000;301;POST dados básicos da matrícula;200;OK;Thread Group 1-79;true;;82415;200;200;127;1;0;CPCG-150518;;;
1544780000000;66669;Tentativa de Login;200;OK;Thread Group 1-116;false;Não conseguiu logar no sistema;81507;200;200;60647;1;1;CPCG-150518;;;
1544780000000;13820;POST dados básicos da matrícula;200;OK;Thread Group 1-22;true;;82419;200;200;59;1;0;CPCG-150518;;;
1544780000000;289;POST dados básicos da matrícula;200;OK;Thread Group 1-2;true;;82414;200;200;117;1;0;CPCG-150518;;;
1544780000000;67329;Tentativa de Login;200;OK;Thread Group 1-144;false;Não conseguiu logar no sistema;81509;200;200;61203;1;1;CPCG-150518;;;
1544780000000;18381;Post revisão de seleção;200;OK;Thread Group 1-27;true;;82422;200;200;85;1;0;CPCG-150518;;;
1544780000000;18395;Post revisão de seleção;200;OK;Thread Group 1-148;true;;82422;200;200;77;1;0;CPCG-150518;;;
1544780000000;16164;GET dados básicos da matrícula;200;OK;Thread Group 1-107;false;Não conseguiu acessar tela de matrícula;82421;200;200;75;1;1;CPCG-150518;;;
1544780000000;16172;Post seleção de disciplinas;200;OK;Thread Group 1-76;true;;82421;200;200;63;1;0;CPCG-150518;;;
1544780000000;291;POST dados básicos da matrícula;200;OK;Thread Group 1-174;true;;82415;200;200;100;1;0;CPCG-150518;;;
1544780000000;15980;GET dados básicos da matrícula;200;OK;Thread Group 1-63;false;Não conseguiu acessar tela de matrícula;82420;200;200;83;1;1;CPCG-150518;;;
1544780000000;18473;Post seleção de disciplinas;200;OK;Thread Group 1-87;true;;82422;200;200;78;1;0;CPCG-150518;;;
1544780000000;15846;Post seleção de disciplinas;200;OK;Thread Group 1-194;true;;82420;200;200;2083;1;0;CPCG-150518;;;
1544780000000;3971;GET dados básicos da matrícula;200;OK;Thread Group 1-123;false;Não conseguiu acessar tela de matrícula;82418;200;200;80;1;1;CPCG-150518;;;
