timeStamp;elapsed;label;responseCode;responseMessage;threadName;success;failureMessage;grpThreads;allThreads;URL;Latency;SampleCount;ErrorCount;IdleTime;Connect
1,54478E+12;2108;POST dados básicos da matrícula;200;OK;Thread Group 1-116;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;91;1;0;0;0
1,54478E+12;1945;Post seleção de disciplinas;200;OK;Thread Group 1-107;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;80;1;0;0;0
1,54478E+12;4305;Post seleção de disciplinas;200;OK;Thread Group 1-167;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;85;1;0;0;0
1,54478E+12;1940;POST dados básicos da matrícula;200;OK;Thread Group 1-34;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;86;1;0;0;0
1,54478E+12;1888;Post revisão de seleção;200;OK;Thread Group 1-2;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;90;1;0;0;0
1,54478E+12;72407;Tentativa de Login;200;OK;Thread Group 1-133;true;;200;200;https://homologacao.ufms.br/siscad/academico;2217;1;0;0;0
1,54478E+12;64127;Tentativa de Login;200;OK;Thread Group 1-105;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;60454;1;1;0;0
1,54478E+12;2425;Post seleção de disciplinas;200;OK;Thread Group 1-112;true;;200;200;https://homologacao.ufms.br/siscad/matricula/3;616;1;0;0;0
1,54478E+12;1953;GET dados básicos da matrícula;200;OK;Thread Group 1-17;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;83;1;1;0;0
1,54478E+12;2212;Post seleção de disciplinas;200;OK;Thread Group 1-63;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;86;1;0;0;0
1,54478E+12;64146;Tentativa de Login;200;OK;Thread Group 1-175;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;60436;1;1;0;0
1,54478E+12;2030;Post seleção de disciplinas;200;OK;Thread Group 1-72;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;90;1;0;0;0
1,54478E+12;1091;POST dados básicos da matrícula;200;OK;Thread Group 1-169;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;96;1;0;0;0
1,54478E+12;1064;Post seleção de disciplinas;200;OK;Thread Group 1-145;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;90;1;0;0;0
1,54478E+12;1080;POST dados básicos da matrícula;200;OK;Thread Group 1-192;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;95;1;0;0;0
1,54478E+12;1092;POST dados básicos da matrícula;200;OK;Thread Group 1-190;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;93;1;0;0;0
1,54478E+12;1114;POST dados básicos da matrícula;200;OK;Thread Group 1-106;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;88;1;0;0;0
1,54478E+12;1112;POST dados básicos da matrícula;200;OK;Thread Group 1-30;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;93;1;0;0;0
1,54478E+12;1142;POST dados básicos da matrícula;200;OK;Thread Group 1-73;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;93;1;0;0;0
1,54478E+12;1096;Post seleção de disciplinas;200;OK;Thread Group 1-115;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;71;1;0;0;0
1,54478E+12;1132;Post seleção de disciplinas;200;OK;Thread Group 1-195;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;98;1;0;0;0
1,54478E+12;64370;Tentativa de Login;200;OK;Thread Group 1-8;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;61417;1;1;0;0
1,54478E+12;1126;POST dados básicos da matrícula;200;OK;Thread Group 1-166;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;77;1;0;0;0
1,54478E+12;1192;POST dados básicos da matrícula;200;OK;Thread Group 1-98;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;75;1;0;0;0
1,54478E+12;1214;POST dados básicos da matrícula;200;OK;Thread Group 1-164;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;116;1;0;0;0
1,54478E+12;3935;POST dados básicos da matrícula;200;OK;Thread Group 1-131;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;95;1;0;0;0
1,54478E+12;1194;POST dados básicos da matrícula;200;OK;Thread Group 1-32;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;104;1;0;0;0
1,54478E+12;5885;GET dados básicos da matrícula;200;OK;Thread Group 1-37;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;76;1;1;0;0
1,54478E+12;4029;GET dados básicos da matrícula;200;OK;Thread Group 1-152;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;971;1;1;0;0
1,54478E+12;1208;POST dados básicos da matrícula;200;OK;Thread Group 1-177;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;71;1;0;0;0
1,54478E+12;4210;GET dados básicos da matrícula;200;OK;Thread Group 1-182;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;114;1;1;0;0
1,54478E+12;1365;POST dados básicos da matrícula;200;OK;Thread Group 1-179;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;103;1;0;0;0
1,54478E+12;69161;Tentativa de Login;200;OK;Thread Group 1-138;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;63377;1;1;0;2981
1,54478E+12;1211;Post seleção de disciplinas;200;OK;Thread Group 1-127;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;76;1;0;0;0
1,54478E+12;4279;GET dados básicos da matrícula;200;OK;Thread Group 1-84;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;95;1;1;0;0
1,54478E+12;4300;GET dados básicos da matrícula;200;OK;Thread Group 1-189;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;115;1;1;0;0
1,54478E+12;64613;Tentativa de Login;200;OK;Thread Group 1-42;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;61391;1;1;0;0
1,54478E+12;791;Post seleção de disciplinas;200;OK;Thread Group 1-73;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;104;1;0;0;0
1,54478E+12;834;Post seleção de disciplinas;200;OK;Thread Group 1-190;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;161;1;0;0;0
1,54478E+12;813;Post seleção de disciplinas;200;OK;Thread Group 1-106;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;141;1;0;0;0
1,54478E+12;6558;GET dados básicos da matrícula;200;OK;Thread Group 1-96;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;82;1;1;0;0
1,54478E+12;3620;GET dados básicos da matrícula;200;OK;Thread Group 1-69;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;2097;1;1;0;1958
1,54478E+12;69510;Tentativa de Login;200;OK;Thread Group 1-135;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;63584;1;1;0;2948
1,54478E+12;6576;GET dados básicos da matrícula;200;OK;Thread Group 1-191;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;73;1;1;0;0
1,54478E+12;885;Post seleção de disciplinas;200;OK;Thread Group 1-192;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;117;1;0;0;0
1,54478E+12;916;Post seleção de disciplinas;200;OK;Thread Group 1-169;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;140;1;0;0;0
1,54478E+12;69726;Tentativa de Login;200;OK;Thread Group 1-20;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;63534;1;1;0;3032
1,54478E+12;907;Post revisão de seleção;200;OK;Thread Group 1-145;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;112;1;0;0;0
1,54478E+12;6331;GET dados básicos da matrícula;200;OK;Thread Group 1-143;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;98;1;1;0;0
1,54478E+12;1643;POST dados básicos da matrícula;200;OK;Thread Group 1-109;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;112;1;0;0;0
1,54478E+12;6241;Post revisão de seleção;200;OK;Thread Group 1-141;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;137;1;0;0;0
1,54478E+12;1749;POST dados básicos da matrícula;200;OK;Thread Group 1-3;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;937;1;0;0;765
1,54478E+12;1770;POST dados básicos da matrícula;200;OK;Thread Group 1-156;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;124;1;0;0;0
1,54478E+12;1753;POST dados básicos da matrícula;200;OK;Thread Group 1-41;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;939;1;0;0;758
1,54478E+12;4763;GET dados básicos da matrícula;200;OK;Thread Group 1-45;true;;200;200;https://homologacao.ufms.br/siscad/matricula/2;932;1;0;0;0
1,54478E+12;936;GET dados básicos da matrícula;200;OK;Thread Group 1-8;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;149;1;1;0;0
1,54478E+12;922;Post seleção de disciplinas;200;OK;Thread Group 1-166;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;185;1;0;0;0
1,54478E+12;1016;Post revisão de seleção;200;OK;Thread Group 1-115;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;169;1;0;0;0
1,54478E+12;949;Post seleção de disciplinas;200;OK;Thread Group 1-131;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;108;1;0;0;0
1,54478E+12;65208;Tentativa de Login;200;OK;Thread Group 1-111;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;61316;1;1;0;0
1,54478E+12;65350;Tentativa de Login;200;OK;Thread Group 1-162;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;61463;1;1;0;0
1,54478E+12;6519;GET dados básicos da matrícula;200;OK;Thread Group 1-149;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;101;1;1;0;0
1,54478E+12;6783;GET dados básicos da matrícula;200;OK;Thread Group 1-29;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;95;1;1;0;0
1,54478E+12;1040;Post seleção de disciplinas;200;OK;Thread Group 1-30;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;198;1;0;0;0
1,54478E+12;912;POST dados básicos da matrícula;200;OK;Thread Group 1-37;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;139;1;0;0;0
1,54478E+12;65261;Tentativa de Login;200;OK;Thread Group 1-119;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;61365;1;1;0;0
1,54478E+12;862;Post seleção de disciplinas;200;OK;Thread Group 1-177;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;124;1;0;0;0
1,54478E+12;955;Post seleção de disciplinas;200;OK;Thread Group 1-32;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;162;1;0;0;0
1,54478E+12;1037;Post revisão de seleção;200;OK;Thread Group 1-195;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;134;1;0;0;0
1,54478E+12;1843;Post seleção de disciplinas;200;OK;Thread Group 1-123;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;98;1;0;0;0
1,54478E+12;817;Post seleção de disciplinas;200;OK;Thread Group 1-179;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;133;1;0;0;0
1,54478E+12;867;POST dados básicos da matrícula;200;OK;Thread Group 1-182;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;411;1;0;0;0
1,54478E+12;794;Post revisão de seleção;200;OK;Thread Group 1-127;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;185;1;0;0;0
1,54478E+12;782;POST dados básicos da matrícula;200;OK;Thread Group 1-189;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;323;1;0;0;0
1,54478E+12;799;GET dados básicos da matrícula;200;OK;Thread Group 1-138;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;338;1;1;0;0
1,54478E+12;69981;Tentativa de Login;200;OK;Thread Group 1-196;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;63542;1;1;0;2997
1,54478E+12;66429;Tentativa de Login;200;OK;Thread Group 1-51;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;62503;1;1;0;810
1,54478E+12;703;GET dados básicos da matrícula;200;OK;Thread Group 1-42;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;236;1;1;0;0
1,54478E+12;5592;GET dados básicos da matrícula;200;OK;Thread Group 1-155;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;1837;1;1;0;1645
1,54478E+12;918;POST dados básicos da matrícula;200;OK;Thread Group 1-152;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;139;1;0;0;0
1,54478E+12;999;Post seleção de disciplinas;200;OK;Thread Group 1-164;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;155;1;0;0;0
1,54478E+12;6800;GET dados básicos da matrícula;200;OK;Thread Group 1-62;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;83;1;1;0;0
1,54478E+12;65392;Tentativa de Login;200;OK;Thread Group 1-172;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;61455;1;1;0;0
1,54478E+12;66295;Tentativa de Login;200;OK;Thread Group 1-147;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;62304;1;1;0;961
1,54478E+12;6390;Post revisão de seleção;200;OK;Thread Group 1-5;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;163;1;0;0;0
1,54478E+12;889;POST dados básicos da matrícula;200;OK;Thread Group 1-84;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;323;1;0;0;0
1,54478E+12;70192;Tentativa de Login;200;OK;Thread Group 1-159;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;63579;1;1;0;2928
1,54478E+12;294;POST dados básicos da matrícula;500;Internal Server Error;Thread Group 1-138;false;;200;200;https://homologacao.ufms.br/siscad/matricula/2;292;1;1;0;0
1,54478E+12;2401;Post seleção de disciplinas;200;OK;Thread Group 1-43;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;113;1;0;0;0
1,54478E+12;2384;Post revisão de seleção;200;OK;Thread Group 1-79;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;113;1;0;0;0
1,54478E+12;2423;Post revisão de seleção;200;OK;Thread Group 1-174;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;119;1;0;0;0
1,54478E+12;2436;Post revisão de seleção;200;OK;Thread Group 1-26;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;111;1;0;0;0
1,54478E+12;2390;GET dados básicos da matrícula;200;OK;Thread Group 1-80;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;101;1;1;0;0
1,54478E+12;3910;POST dados básicos da matrícula;200;OK;Thread Group 1-47;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;94;1;0;0;0
1,54478E+12;2430;Post revisão de seleção;200;OK;Thread Group 1-6;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;108;1;0;0;0
1,54478E+12;8469;GET dados básicos da matrícula;200;OK;Thread Group 1-153;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;160;1;1;0;0
1,54478E+12;4436;POST dados básicos da matrícula;200;OK;Thread Group 1-154;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;59;1;0;0;0
1,54478E+12;4557;POST dados básicos da matrícula;200;OK;Thread Group 1-46;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;62;1;0;0;0
1,54478E+12;2617;GET dados básicos da matrícula;200;OK;Thread Group 1-175;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;139;1;1;0;0
1,54478E+12;2706;Post revisão de seleção;200;OK;Thread Group 1-63;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;181;1;0;0;0
1,54478E+12;4625;POST dados básicos da matrícula;200;OK;Thread Group 1-180;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;169;1;0;0;0
1,54478E+12;2973;GET dados básicos da matrícula;200;OK;Thread Group 1-28;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;148;1;1;0;0
1,54478E+12;2587;Post seleção de disciplinas;200;OK;Thread Group 1-98;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;159;1;0;0;0
1,54478E+12;1840;POST dados básicos da matrícula;200;OK;Thread Group 1-69;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;86;1;0;0;0
1,54478E+12;2872;GET dados básicos da matrícula;200;OK;Thread Group 1-133;true;;200;200;https://homologacao.ufms.br/siscad/matricula/2;283;1;0;0;0
1,54478E+12;36720;Tentativa de Login;200;OK;Thread Group 1-161;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;32698;1;1;0;1769
1,54478E+12;36819;Tentativa de Login;200;OK;Thread Group 1-130;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;32709;1;1;0;1803
1,54478E+12;37531;Tentativa de Login;200;OK;Thread Group 1-91;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;32761;1;1;0;1817
1,54478E+12;3410;GET dados básicos da matrícula;200;OK;Thread Group 1-51;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;187;1;1;0;0
1,54478E+12;3412;GET dados básicos da matrícula;200;OK;Thread Group 1-172;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;211;1;1;0;0
1,54478E+12;3432;POST dados básicos da matrícula;200;OK;Thread Group 1-62;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;212;1;0;0;0
1,54478E+12;3486;POST dados básicos da matrícula;200;OK;Thread Group 1-149;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;247;1;0;0;0
1,54478E+12;3522;POST dados básicos da matrícula;200;OK;Thread Group 1-29;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;338;1;0;0;0
1,54478E+12;3535;POST dados básicos da matrícula;200;OK;Thread Group 1-155;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;324;1;0;0;0
1,54478E+12;3563;GET dados básicos da matrícula;200;OK;Thread Group 1-196;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;375;1;1;0;0
1,54478E+12;3549;GET dados básicos da matrícula;200;OK;Thread Group 1-147;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;325;1;1;0;0
1,54478E+12;3600;GET dados básicos da matrícula;200;OK;Thread Group 1-119;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;334;1;1;0;0
1,54478E+12;8683;Post seleção de disciplinas;200;OK;Thread Group 1-1;true;;200;200;https://homologacao.ufms.br/siscad/matricula/3;779;1;0;0;0
1,54478E+12;5386;POST dados básicos da matrícula;200;OK;Thread Group 1-143;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;97;1;0;0;0
1,54478E+12;5392;GET dados básicos da matrícula;200;OK;Thread Group 1-20;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;104;1;1;0;0
1,54478E+12;5884;Post revisão de seleção;200;OK;Thread Group 1-106;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;92;1;0;0;0
1,54478E+12;5880;GET dados básicos da matrícula;200;OK;Thread Group 1-135;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;132;1;1;0;0
1,54478E+12;5908;Post revisão de seleção;200;OK;Thread Group 1-190;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;104;1;0;0;0
1,54478E+12;5888;Post revisão de seleção;200;OK;Thread Group 1-192;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;101;1;0;0;0
1,54478E+12;5887;Post seleção de disciplinas;200;OK;Thread Group 1-109;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;85;1;0;0;0
1,54478E+12;5930;POST dados básicos da matrícula;200;OK;Thread Group 1-191;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;170;1;0;0;0
1,54478E+12;5489;GET dados básicos da matrícula;200;OK;Thread Group 1-159;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;332;1;1;0;0
1,54478E+12;5943;POST dados básicos da matrícula;200;OK;Thread Group 1-96;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;122;1;0;0;0
1,54478E+12;39764;Tentativa de Login;200;OK;Thread Group 1-86;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;32753;1;1;0;1786
1,54478E+12;5419;Post seleção de disciplinas;200;OK;Thread Group 1-138;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;1375;1;0;0;946
1,54478E+12;39776;Tentativa de Login;200;OK;Thread Group 1-24;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;32738;1;1;0;1789
1,54478E+12;39834;Tentativa de Login;200;OK;Thread Group 1-13;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;32789;1;1;0;1827
1,54478E+12;39691;Tentativa de Login;200;OK;Thread Group 1-56;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;32615;1;1;0;1780
1,54478E+12;5633;Post seleção de disciplinas;200;OK;Thread Group 1-84;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;235;1;0;0;0
1,54478E+12;39854;Tentativa de Login;200;OK;Thread Group 1-176;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;32800;1;1;0;1824
1,54478E+12;4154;Post seleção de disciplinas;200;OK;Thread Group 1-69;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;708;1;0;0;0
1,54478E+12;39788;Tentativa de Login;200;OK;Thread Group 1-140;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;32745;1;1;0;1761
1,54478E+12;39798;Tentativa de Login;200;OK;Thread Group 1-121;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;32751;1;1;0;1790
1,54478E+12;14662;Logout;200;OK;Thread Group 1-35;true;;200;200;https://homologacao.ufms.br/siscad/;9775;1;0;0;0
1,54478E+12;39884;Tentativa de Login;200;OK;Thread Group 1-70;false;Não conseguiu logar no sistema;199;199;https://homologacao.ufms.br/siscad/login;32789;1;1;0;1801
1,54478E+12;39796;Tentativa de Login;200;OK;Thread Group 1-100;false;Não conseguiu logar no sistema;199;199;https://homologacao.ufms.br/siscad/login;32666;1;1;0;1794
1,54478E+12;25824;Logout;200;OK;Thread Group 1-21;true;;199;199;https://homologacao.ufms.br/siscad/;20896;1;0;0;0
1,54478E+12;11964;Logout;200;OK;Thread Group 1-126;true;;198;198;https://homologacao.ufms.br/siscad/;7025;1;0;0;0
1,54478E+12;16413;Logout;200;OK;Thread Group 1-94;true;;197;197;https://homologacao.ufms.br/siscad/;11467;1;0;0;0
1,54478E+12;4627;POST dados básicos da matrícula;200;OK;Thread Group 1-175;true;;196;196;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;243;1;0;0;0
1,54478E+12;6087;Post revisão de seleção;200;OK;Thread Group 1-131;true;;196;196;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;202;1;0;0;0
1,54478E+12;40200;Tentativa de Login;200;OK;Thread Group 1-57;false;Não conseguiu logar no sistema;196;196;https://homologacao.ufms.br/siscad/login;33948;1;1;0;1541
1,54478E+12;6153;Post seleção de disciplinas;200;OK;Thread Group 1-41;true;;196;196;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;228;1;0;0;0
1,54478E+12;6091;Post seleção de disciplinas;200;OK;Thread Group 1-37;true;;196;196;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;299;1;0;0;0
1,54478E+12;6101;GET dados básicos da matrícula;200;OK;Thread Group 1-111;false;Não conseguiu acessar tela de matrícula;196;196;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;346;1;1;0;0
1,54478E+12;6318;Post revisão de seleção;200;OK;Thread Group 1-169;true;;196;196;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;99;1;0;0;0
1,54478E+12;4566;POST dados básicos da matrícula;200;OK;Thread Group 1-28;true;;196;196;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;655;1;0;0;0
