timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1,54478E+12;4991;Get Página Inicial-2;200;OK;Thread Group 1-112;text;true;;21883;886;200;200;https://homologacao.ufms.br/siscad/css/vendor/bootstrap.min.css;3928;0;3372
1,54478E+12;1921;Get Página Inicial-3;200;OK;Thread Group 1-112;text;true;;1681;436;200;200;https://homologacao.ufms.br/siscad/css/new_login.css;1921;0;1351
1,54478E+12;205;Get Página Inicial-4;200;OK;Thread Group 1-112;text;true;;4301;434;200;200;https://homologacao.ufms.br/siscad/css/animate.css;204;0;0
1,54478E+12;2144;Get Página Inicial-5;200;OK;Thread Group 1-112;text;true;;5760;466;200;200;https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.3.0/css/font-awesome.min.css;2144;0;1801
1,54478E+12;1627;Get Página Inicial-6;200;OK;Thread Group 1-112;text;true;;33647;449;200;200;https://homologacao.ufms.br/siscad/js/vendor/jquery-1.11.3.min.js;1561;0;1260
1,54478E+12;134;Get Página Inicial-7;200;OK;Thread Group 1-112;text;true;;9904;445;200;200;https://homologacao.ufms.br/siscad/js/vendor/bootstrap.min.js;133;0;0
1,54478E+12;3;Get Página Inicial-8;200;OK;Thread Group 1-112;text;true;;3118;432;200;200;https://homologacao.ufms.br/siscad/js/wow.min.js;3;0;0
1,54478E+12;3;Get Página Inicial-9;200;OK;Thread Group 1-112;text;true;;766;430;200;200;https://homologacao.ufms.br/siscad/js/login.js;3;0;0
1,54478E+12;4;Get Página Inicial-10;200;OK;Thread Group 1-112;text;true;;2859;437;200;200;https://homologacao.ufms.br/siscad/js/build/vendor.js;4;0;0
1,54478E+12;1851;Get Página Inicial-11;200;OK;Thread Group 1-112;text;true;;854;418;200;200;https://cdn.ufms.br/homologacao.js;1851;0;1731
1,54478E+12;2363;Get Página Inicial-12;200;OK;Thread Group 1-112;text;true;;33102;440;200;200;https://www.googletagmanager.com/gtag/js?id=UA-1179462-5;2349;0;2031
1,54478E+12;1657;Get Página Inicial-13;200;OK;Thread Group 1-112;bin;true;;22976;432;200;200;https://homologacao.ufms.br/siscad/img/logo2.png;1580;0;1279
1,54478E+12;24327;Get Página Inicial;200;OK;Thread Group 1-155;text;true;;145051;6622;200;200;https://homologacao.ufms.br/siscad/;6130;0;6012
1,54478E+12;6130;Get Página Inicial-0;200;OK;Thread Group 1-155;text;true;;2880;419;200;200;https://homologacao.ufms.br/siscad/;6130;0;6012
1,54478E+12;388;Get Página Inicial-1;200;OK;Thread Group 1-155;text;true;;1175;498;200;200;https://fonts.googleapis.com/css?family=Lato:100italic,100,300italic,300,400italic,400,700italic,700,900italic,900;388;0;297
1,54478E+12;5049;Get Página Inicial-2;200;OK;Thread Group 1-155;text;true;;21883;886;200;200;https://homologacao.ufms.br/siscad/css/vendor/bootstrap.min.css;3988;0;3020
1,54478E+12;1959;Get Página Inicial-3;200;OK;Thread Group 1-155;text;true;;1681;436;200;200;https://homologacao.ufms.br/siscad/css/new_login.css;1959;0;1376
1,54478E+12;192;Get Página Inicial-4;200;OK;Thread Group 1-155;text;true;;4301;434;200;200;https://homologacao.ufms.br/siscad/css/animate.css;192;0;0
1,54478E+12;2104;Get Página Inicial-5;200;OK;Thread Group 1-155;text;true;;5760;466;200;200;https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.3.0/css/font-awesome.min.css;2104;0;1765
1,54478E+12;1604;Get Página Inicial-6;200;OK;Thread Group 1-155;text;true;;33647;449;200;200;https://homologacao.ufms.br/siscad/js/vendor/jquery-1.11.3.min.js;1525;0;1262
1,54478E+12;113;Get Página Inicial-7;200;OK;Thread Group 1-155;text;true;;9904;445;200;200;https://homologacao.ufms.br/siscad/js/vendor/bootstrap.min.js;113;0;0
1,54478E+12;3;Get Página Inicial-8;200;OK;Thread Group 1-155;text;true;;3118;432;200;200;https://homologacao.ufms.br/siscad/js/wow.min.js;3;0;0
1,54478E+12;4;Get Página Inicial-9;200;OK;Thread Group 1-155;text;true;;766;430;200;200;https://homologacao.ufms.br/siscad/js/login.js;4;0;0
1,54478E+12;6;Get Página Inicial-10;200;OK;Thread Group 1-155;text;true;;2859;437;200;200;https://homologacao.ufms.br/siscad/js/build/vendor.js;6;0;0
1,54478E+12;2061;Get Página Inicial-11;200;OK;Thread Group 1-155;text;true;;854;418;200;200;https://cdn.ufms.br/homologacao.js;2061;0;1937
1,54478E+12;2307;Get Página Inicial-12;200;OK;Thread Group 1-155;text;true;;33247;440;200;200;https://www.googletagmanager.com/gtag/js?id=UA-1179462-5;2304;0;2029
1,54478E+12;2391;Get Página Inicial-13;200;OK;Thread Group 1-155;bin;true;;22976;432;200;200;https://homologacao.ufms.br/siscad/img/logo2.png;2352;0;2131
1,54478E+12;24705;Get Página Inicial;200;OK;Thread Group 1-11;text;true;;144740;6622;200;200;https://homologacao.ufms.br/siscad/;4947;0;4850
1,54478E+12;4947;Get Página Inicial-0;200;OK;Thread Group 1-11;text;true;;2880;419;200;200;https://homologacao.ufms.br/siscad/;4947;0;4850
1,54478E+12;476;Get Página Inicial-1;200;OK;Thread Group 1-11;text;true;;1175;498;200;200;https://fonts.googleapis.com/css?family=Lato:100italic,100,300italic,300,400italic,400,700italic,700,900italic,900;476;0;318
1,54478E+12;6027;Get Página Inicial-2;200;OK;Thread Group 1-11;text;true;;21883;886;200;200;https://homologacao.ufms.br/siscad/css/vendor/bootstrap.min.css;4091;0;3553
1,54478E+12;1915;Get Página Inicial-3;200;OK;Thread Group 1-11;text;true;;1681;436;200;200;https://homologacao.ufms.br/siscad/css/new_login.css;1915;0;1355
1,54478E+12;185;Get Página Inicial-4;200;OK;Thread Group 1-11;text;true;;4301;434;200;200;https://homologacao.ufms.br/siscad/css/animate.css;184;0;0
1,54478E+12;2043;Get Página Inicial-5;200;OK;Thread Group 1-11;text;true;;5760;466;200;200;https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.3.0/css/font-awesome.min.css;2043;0;1678
1,54478E+12;1583;Get Página Inicial-6;200;OK;Thread Group 1-11;text;true;;33647;449;200;200;https://homologacao.ufms.br/siscad/js/vendor/jquery-1.11.3.min.js;1501;0;1255
1,54478E+12;108;Get Página Inicial-7;200;OK;Thread Group 1-11;text;true;;9904;445;200;200;https://homologacao.ufms.br/siscad/js/vendor/bootstrap.min.js;108;0;0
1,54478E+12;5;Get Página Inicial-8;200;OK;Thread Group 1-11;text;true;;3118;432;200;200;https://homologacao.ufms.br/siscad/js/wow.min.js;5;0;0
1,54478E+12;3;Get Página Inicial-9;200;OK;Thread Group 1-11;text;true;;766;430;200;200;https://homologacao.ufms.br/siscad/js/login.js;3;0;0
1,54478E+12;5;Get Página Inicial-10;200;OK;Thread Group 1-11;text;true;;2859;437;200;200;https://homologacao.ufms.br/siscad/js/build/vendor.js;5;0;0
1,54478E+12;2077;Get Página Inicial-11;200;OK;Thread Group 1-11;text;true;;854;418;200;200;https://cdn.ufms.br/homologacao.js;2077;0;1945
1,54478E+12;2308;Get Página Inicial-12;200;OK;Thread Group 1-11;text;true;;32936;440;200;200;https://www.googletagmanager.com/gtag/js?id=UA-1179462-5;2304;0;2042
1,54478E+12;2377;Get Página Inicial-13;200;OK;Thread Group 1-11;bin;true;;22976;432;200;200;https://homologacao.ufms.br/siscad/img/logo2.png;2341;0;2154
1,54478E+12;24783;Get Página Inicial;200;OK;Thread Group 1-61;text;true;;144696;6622;200;200;https://homologacao.ufms.br/siscad/;4976;0;4899
1,54478E+12;4977;Get Página Inicial-0;200;OK;Thread Group 1-61;text;true;;2880;419;200;200;https://homologacao.ufms.br/siscad/;4976;0;4899
